"ITEM_SEQ","ENTP_NO","ENTP_NAME","ENTP_SEQ","INDUTY_CLASS_CODE","ITEM_NAME","SN","ITEM_PERMIT_DATE","INGR_CODE","INGR_KOR_NAME","MATERIAL_QTY","TOTQY_SEQ"
"202302010","10","한국아스트라제네카(주)","2021002080","A0","시다프비아정10/100밀리그램(다파글리플로진,시타글립틴)","2","2023-06-30","M251915","시타글립틴인산염수화물","","1"
"202302013","1396","(주)일화","19600002","A0","시타글루틴정100밀리그램(시타글립틴염산염수화물)","1","2023-06-30","M266925","시타글립틴염산염수화물","","1"
"202302014","1396","(주)일화","19600002","A0","시타글루틴정50밀리그램(시타글립틴염산염수화물)","1","2023-06-30","M266925","시타글립틴염산염수화물","","1"
"202302018","1373","대원제약(주)","19580008","A0","다파시타엠서방정5/50/750밀리그램","1","2023-06-30","M258339","다파글리플로진프로판디올수화물","","1"
"202302018","1373","대원제약(주)","19580008","A0","다파시타엠서방정5/50/750밀리그램","2","2023-06-30","M251915","시타글립틴인산염수화물","","1"
"202302018","1373","대원제약(주)","19580008","A0","다파시타엠서방정5/50/750밀리그램","1","2023-06-30","M283294","메트포르민염산염콜로이드성이산화규소","","2"
"202302019","1373","대원제약(주)","19580008","A0","다파시타엠서방정5/50/500밀리그램","1","2023-06-30","M258339","다파글리플로진프로판디올수화물","","1"
"202302019","1373","대원제약(주)","19580008","A0","다파시타엠서방정5/50/500밀리그램","2","2023-06-30","M251915","시타글립틴인산염수화물","","1"
"202302019","1373","대원제약(주)","19580008","A0","다파시타엠서방정5/50/500밀리그램","1","2023-06-30","M283294","메트포르민염산염콜로이드성이산화규소","","2"
"202302020","1373","대원제약(주)","19580008","A0","다파시타엠서방정5/50/1000밀리그램","1","2023-06-30","M258339","다파글리플로진프로판디올수화물","","1"
"202302020","1373","대원제약(주)","19580008","A0","다파시타엠서방정5/50/1000밀리그램","2","2023-06-30","M251915","시타글립틴인산염수화물","","1"
"202302020","1373","대원제약(주)","19580008","A0","다파시타엠서방정5/50/1000밀리그램","1","2023-06-30","M283294","메트포르민염산염콜로이드성이산화규소","","2"
"202302023","1729","유니메드제약(주)","19900019","A0","자비아엠정50/500밀리그램(시타글립틴염산염수화물, 메트포르민염산염)","1","2023-06-30","M244179","메트포르민염산염","","1"
"202302023","1729","유니메드제약(주)","19900019","A0","자비아엠정50/500밀리그램(시타글립틴염산염수화물, 메트포르민염산염)","1","2023-06-30","M266925","시타글립틴염산염수화물","","2"
"202302024","1729","유니메드제약(주)","19900019","A0","자비아엠정50/850밀리그램(시타글립틴염산염수화물, 메트포르민염산염)","1","2023-06-30","M244179","메트포르민염산염","","1"
"202302024","1729","유니메드제약(주)","19900019","A0","자비아엠정50/850밀리그램(시타글립틴염산염수화물, 메트포르민염산염)","1","2023-06-30","M266925","시타글립틴염산염수화물","","2"
"202302025","1729","유니메드제약(주)","19900019","A0","자비아엠정50/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)","1","2023-06-30","M244179","메트포르민염산염","","1"
"202302025","1729","유니메드제약(주)","19900019","A0","자비아엠정50/1000밀리그램(시타글립틴염산염수화물, 메트포르민염산염)","1","2023-06-30","M266925","시타글립틴염산염수화물","","2"
"202302026","1752","한국유나이티드제약(주)","19910001","A0","비아틴엠정50/500밀리그램(시타글립틴,메트포르민)","1","2023-06-30","M266925","시타글립틴염산염수화물","","1"
"202302026","1752","한국유나이티드제약(주)","19910001","A0","비아틴엠정50/500밀리그램(시타글립틴,메트포르민)","2","2023-06-30","M244179","메트포르민염산염","","1"
"202302027","1","업허가신청중","99999999","A0","인벤티지랩유당수화물(원료)(수입)","1","2023-07-03","M254581","유당수화물","","1"
"202302028","1648","(주)알피바이오","19840009","A0","아세투펜연질캡슐","1","2023-07-03","M040353","아세트아미노펜","","1"
"202302028","1648","(주)알피바이오","19840009","A0","아세투펜연질캡슐","2","2023-07-03","M222995","리보플라빈부티레이트","","1"
"202302038","445","덕산약품공업(주)","20162671","A0","덕산유당수화물(원료)(수입)","1","2023-07-03","M254581","유당수화물","","1"
"202302041","1336","일양약품(주)","19570013","A0","디오치민정(디오스민)","1","2023-07-03","M082272","디오스민","","1"
"202302045","106","주식회사 노바엠헬스케어","20209781","A0","아렉스알파정","1","2023-07-03","M040353","아세트아미노펜","","1"
"202302045","106","주식회사 노바엠헬스케어","20209781","A0","아렉스알파정","2","2023-07-03","M040262","산화마그네슘","","1"
"202302045","106","주식회사 노바엠헬스케어","20209781","A0","아렉스알파정","3","2023-07-03","M051415","푸르설티아민","","1"
"202302051","1363","건일제약(주)","19580001","A0","건일이부프로펜연질캡슐400밀리그램","1","2023-07-04","M051259","이부프로펜","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","1","2023-07-05","M096428","벤포티아민","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","2","2023-07-05","M247683","콜린타르타르산염","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","3","2023-07-05","M113513","아스코르브산 과립97%","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","4","2023-07-05","M255819","토코페롤아세테이트 2배산","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","5","2023-07-05","M243785","산화아연","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","6","2023-07-05","M244365","셀레늄함유건조효모","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","7","2023-07-05","M040262","산화마그네슘","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","8","2023-07-05","M270667","농축콜레칼시페롤(분말형)","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","9","2023-07-05","M223167","우르소데옥시콜산","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","10","2023-07-05","M202809","감마-오리자놀","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","11","2023-07-05","M040133","리보플라빈","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","12","2023-07-05","M040064","니코틴산아미드","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","13","2023-07-05","M244748","판토텐산칼슘","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","14","2023-07-05","M204304","피리독신염산염","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","15","2023-07-05","M050704","비오틴","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","16","2023-07-05","M223289","폴산","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","17","2023-07-05","M096429","시아노코발라민","","1"
"202302053","1728","한국코러스(주)","19900018","A0","하이렉스정","18","2023-07-05","M040488","이노시톨","","1"
"202302054","1362","안국약품(주)","19580004","A0","카복텔라점안액(카르복시메틸셀룰로오스나트륨)(1회용)","1","2023-07-05","M244062","카르복시메틸셀룰로오스나트륨","","1"
"202302062","1735","(주)녹십자","19910005","E0","녹십자경옥고","1","2023-07-06","M082091","생지황즙","","1"
"202302062","1735","(주)녹십자","19910005","E0","녹십자경옥고","2","2023-07-06","M040225","복령","","1"
"202302062","1735","(주)녹십자","19910005","E0","녹십자경옥고","3","2023-07-06","M051291","인삼","","1"
"202302062","1735","(주)녹십자","19910005","E0","녹십자경옥고","4","2023-07-06","M200168","꿀","","1"
"202302067","1534","(주)셀트리온제약","19710005","A0","셀트리온알로글립틴피오정25/15밀리그램(수출용)","1","2023-07-06","M115650","알로글립틴벤조산염","34","1"
"202302067","1534","(주)셀트리온제약","19710005","A0","셀트리온알로글립틴피오정25/15밀리그램(수출용)","1","2023-07-06","M235069","피오글리타존염산염","16.53","2"
"202302071","1524","맥널티제약(주)","19710001","A0","센티골드캡슐","1","2023-07-06","M223211","클로르페니라민말레산염","3","1"
"202302071","1524","맥널티제약(주)","19710001","A0","센티골드캡슐","2","2023-07-06","M222724","페닐레프린염산염","10","1"
"202302071","1524","맥널티제약(주)","19710001","A0","센티골드캡슐","3","2023-07-06","M086528","벨라돈나총알칼로이드","0.133","1"
"202302072","1324","삼진제약(주)","19560011","A0","삼진실데나필시트르산염정20밀리그램","1","2023-07-07","M252789","실데나필시트르산염","","1"
"202302073","0150","광동제약(주)","19920004","A0","광동포비돈요오드가글액","1","2023-07-07","M244708","포비돈요오드","","1"
"202302074","106","주식회사 노바엠헬스케어","20209781","A0","비메진정","1","2023-07-07","M096428","벤포티아민","","1"
"202302074","106","주식회사 노바엠헬스케어","20209781","A0","비메진정","2","2023-07-07","M204304","피리독신염산염","","1"
"202302074","106","주식회사 노바엠헬스케어","20209781","A0","비메진정","3","2023-07-07","M096429","시아노코발라민","","1"
"202302076","1534","(주)셀트리온제약","19710005","A0","셀트리온알로글립틴피오정25/30밀리그램(수출용)","1","2023-07-07","M257113","알로글립틴 벤조산염","34","1"
"202302076","1534","(주)셀트리온제약","19710005","A0","셀트리온알로글립틴피오정25/30밀리그램(수출용)","1","2023-07-07","M235069","피오글리타존염산염","33.06","2"
"202302082","207","(주)삼오제약","20161510","C0","투젭타주150밀리그램(트라스투주맙)","1","2023-07-10","M090706","트라스투주맙","","1"
"202302083","207","(주)삼오제약","20161510","C0","투젭타주440밀리그램(트라스투주맙)","1","2023-07-10","M090706","트라스투주맙","","1"
"202302086","1459","(주)종근당","19650001","A0","종근당조인트콘드로정","1","2023-07-10","M256191","콘드로이틴설페이트나트륨","","1"
"202302086","1459","(주)종근당","19650001","A0","종근당조인트콘드로정","2","2023-07-10","M040262","산화마그네슘","","1"
"202302086","1459","(주)종근당","19650001","A0","종근당조인트콘드로정","3","2023-07-10","M247470","시트르산칼슘수화물","","1"
"202302086","1459","(주)종근당","19650001","A0","종근당조인트콘드로정","4","2023-07-10","M096428","벤포티아민","","1"
"202302086","1459","(주)종근당","19650001","A0","종근당조인트콘드로정","5","2023-07-10","M204304","피리독신염산염","","1"
"202302086","1459","(주)종근당","19650001","A0","종근당조인트콘드로정","6","2023-07-10","M040064","니코틴산아미드","","1"
"202302086","1459","(주)종근당","19650001","A0","종근당조인트콘드로정","7","2023-07-10","M244748","판토텐산칼슘","","1"
"202302086","1459","(주)종근당","19650001","A0","종근당조인트콘드로정","8","2023-07-10","M086116","농축콜레칼시페롤","","1"
"202302086","1459","(주)종근당","19650001","A0","종근당조인트콘드로정","9","2023-07-10","M040133","리보플라빈","","1"
"202302086","1459","(주)종근당","19650001","A0","종근당조인트콘드로정","10","2023-07-10","M050436","메코발라민","","1"
"202302127","1334","한국신텍스제약(주)","19570019","A0","이노콜에이액","1","2023-07-11","M040353","아세트아미노펜","","1"
